Disparado?;Jornada;Activity name / Taxonomia;Canal;Data de Disparo;Data Fim;Safra;BU;Parceiro;SIGLA;Segmento;SIGLA;Subgrupos;Base Total;Base Acionável;% Otimização de base;Etapa de aquisição;Ordem de disparo;Perfil de Crédito;Produto;Oferta;Promocional;SIGLA;Oferta 2;Promocional 2;Custo Unitário Oferta;Custo Total da Oferta;Custo unitário do canal;Custo total canal;Taxa de Entrega;Taxa de Abertura ;Taxa de Clique;Taxa de Proposta;Taxa de Aprovação;Taxa de Finalização;Taxa de Conversão;Custo Total Campanha;CAC;Cartões Gerados;Aprovados;Propostas;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_VC_AQUISICAO_MAISAMIGO_TOMABAMENTO_DM_N_ACIONADOS_JULHO_4;afz_aqs_reg_cart_wpp_disparo_nao_acionados_dm_2_16_07_25;WhatsApp;16/07/2025;18/07/2025;jul/25;Plurix;N/A;N/A;Cartonistas;CT;Ativo;400;348;87,00%;Aquisicao;1;Pre_analisado;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,420;R$ 146,16;87%;N/A;N/A;0,86%;66,67%;33,33%;0,29%;R$ 146,16;R$ 146,16;1;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;DISPARO_AQUISICAO_B2C_SERASA_UPGRADE_MEIO_FUNIL_JULHO_200_CRÉDITOS_5;afz_car_vis_pon_wpp_serasa__pre_aprovados_20251707;WhatsApp;17/07/2025;19/07/2025;jul/25;B2C;Serasa;SERASA;Leads_Parceiros;LP;N/A;947;644;68,00%;Meio_de_Funil;Pontual;Whitelist;Classic;Vibe;Em dobro;DOBRO;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,420;R$ 270,48;68%;63,51%;10,25%;0,31%;100,00%;50,00%;0,16%;R$ 270,48;R$ 270,48;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_VC_AQUISICAO_MAISAMIGO_TOMABAMENTO_DM_N_ACIONADOS_JULHO_5;afz_aqs_reg_cart_wpp_disparo_nao_acionados_dm_2_17_07_25;WhatsApp;17/07/2025;19/07/2025;jul/25;Plurix;N/A;N/A;Cartonistas;CT;Ativo;799;719;89,99%;Aquisicao;1;Pre_analisado;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,420;R$ 301,98;90%;N/A;N/A;3,76%;51,85%;33,33%;1,25%;R$ 301,98;R$ 33,55;9;14;27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_SERASA_INTEGRADO_JULHO;afz_car_vis_reg_email_nsa_aqs_a_b2c_serasa_julho_d0_20250718;E-mail;18/07/2025;20/07/2025;jul/25;B2C;Serasa;SERASA;Leads_Parceiros;LP;N/A;13315;11597;87,10%;Meio_de_Funil;1;Pre_analisado;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 10,03;87%;87,10%;0,57%;0,43%;90,85%;54,23%;0,23%;R$ 10,03;R$ 0,37;27;45;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_SABADO_WPP_A_B;afz_car_vis_pon_wpp_car_aqssabados_b_diario;WhatsApp;19/07/2025;21/07/2025;jul/25;B2C;Proprietaria;PROPRI;Abandonados;ABD;N/A;228;228;100,00%;Meio_de_Funil;3;Mar_aberto;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,420;R$ 95,76;100%;76,75%;60,00%;7,46%;23,53%;5,88%;0,44%;R$ 95,76;R$ 95,76;1;4;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_SABADO_WPP_A_B;afz_car_vis_pon_wpp_car_aqssabados_a_diario;WhatsApp;19/07/2025;21/07/2025;jul/25;B2C;Proprietaria;PROPRI;Abandonados;ABD;N/A;221;218;98,64%;Meio_de_Funil;3;Mar_aberto;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,420;R$ 91,56;99%;72,23%;29,88%;4,13%;33,33%;22,22%;0,92%;R$ 91,56;R$ 45,78;2;3;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_SERASA_INTEGRADO_JULHO;afz_car_vis_reg_email_nsa_aqs_a_b2c_serasa_julho_d3_20250718;E-mail;19/07/2025;21/07/2025;jul/25;B2C;Serasa;SERASA;Leads_Parceiros;LP;N/A;12188;10904;89,47%;Meio_de_Funil;2;Pre_analisado;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 9,43;89%;13,87%;0,37%;0,19%;90,48%;57,14%;0,11%;R$ 9,43;R$ 0,79;12;19;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_SERASA_INTEGRADO_JULHO;afz_car_vis_reg_email_nsa_aqs_b_b2c_serasa_julho_d0_20250718;E-mail;20/07/2025;22/07/2025;jul/25;B2C;Serasa;SERASA;Leads_Parceiros;LP;N/A;13471;11683;86,73%;Meio_de_Funil;1;Pre_analisado;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 10,11;87%;14,69%;1,20%;0,43%;30,00%;54,00%;0,23%;R$ 10,11;R$ 0,37;27;15;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_SERASA_INTEGRADO_JULHO;afz_car_vis_reg_email_nsa_aqs_b_b2c_serasa_julho_d0_20250718;E-mail;21/07/2025;23/07/2025;jul/25;B2C;Serasa;SERASA;Leads_Parceiros;LP;N/A;12321;10985;89,16%;Meio_de_Funil;2;Pre_analisado;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 9,50;89%;14,39%;0,47%;0,19%;138,10%;52,38%;0,10%;R$ 9,50;R$ 0,86;11;29;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_VC_AQUISICAO_MAISAMIGO_TOMABAMENTO_DM_N_ACIONADOS_JULHO_6;afz_aqs_reg_cart_wpp_disparo_ave_nao_acionados_dm_2_22_07_25;WhatsApp;22/07/2025;24/07/2025;jul/25;Plurix;N/A;N/A;Cartonistas;CT;Ativo;1030;971;94,27%;Aquisicao;1;Pre_analisado;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,420;R$ 407,82;94%;N/A;N/A;4,53%;70,45%;61,36%;2,78%;R$ 407,82;R$ 15,10;27;31;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_VC_AQUISICAO_MAISAMIGO_TOMABAMENTO_DM_N_ACIONADOS_JULHO_6;afz_aqs_reg_cart_wpp_disparo_nao_acionados_dm_2_22_07_25;WhatsApp;22/07/2025;24/07/2025;jul/25;Plurix;N/A;N/A;Cartonistas;CT;Ativo;315;285;90,48%;Aquisicao;1;Pre_analisado;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,420;R$ 119,70;90%;N/A;N/A;3,51%;70,00%;60,00%;2,11%;R$ 119,70;R$ 19,95;6;7;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_VC_AQUISICAO_MAISAMIGO_TOMABAMENTO_DM_N_ACIONADOS_JULHO_7;afz_aqs_reg_cart_wpp_disparo_ave_nao_acionados_dm_2_23_07_25;WhatsApp;23/07/2025;25/07/2025;jul/25;Plurix;N/A;N/A;Cartonistas;CT;Ativo;993;931;93,76%;Aquisicao;1;Pre_analisado;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,420;R$ 391,02;94%;N/A;N/A;4,40%;60,98%;48,78%;2,15%;R$ 391,02;R$ 19,55;20;25;41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_VC_AQUISICAO_MAISAMIGO_TOMABAMENTO_DM_N_ACIONADOS_JULHO_7;afz_aqs_reg_cart_wpp_disparo_nao_acionados_dm_2_23_07_25;WhatsApp;23/07/2025;25/07/2025;jul/25;Plurix;N/A;N/A;Cartonistas;CT;Ativo;199;186;93,47%;Aquisicao;1;Pre_analisado;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,420;R$ 78,12;93%;N/A;N/A;2,69%;100,00%;60,00%;1,61%;R$ 78,12;R$ 26,04;3;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_INSTITUCIONAL_B2C_VIBE_JULHO;afz_car_vis_reg_email_nsa_aqs_b2c_institucional_julho_d0_20250724;E-mail;24/07/2025;26/07/2025;jul/25;B2C;Proprietaria;PROPRI;Base_Proprietaria;BP;N/A;304257;301829;99,20%;Aquisicao;Pontual;Mar_aberto;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 261,08;99%;44,86%;0,51%;0,10%;12,62%;3,88%;0,00%;R$ 261,08;R$ 21,76;12;39;309;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_CARRINHO_PLURIX_+AMIGO_JULHO;afz_aqs_car_reg_cart_wpp_carrinho_abandonado_julho_pontual;WhatsApp;24/07/2025;26/07/2025;jul/25;Plurix;N/A;N/A;Abandonados;ABD;N/A;857;582;67,91%;Aquisicao;1;Pre_analisado;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,420;R$ 244,44;68%;N/A;N/A;1,55%;44,44%;22,22%;0,34%;R$ 244,44;R$ 122,22;2;4;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_VC_AQUISICAO_MAISAMIGO_TOMBAMENTO_VENDA_PARANA;afz_aqs_reg_cart_wpp_disparo_nao_acionados_dm;WhatsApp;25/07/2025;27/07/2025;jul/25;Plurix;N/A;N/A;Cartonistas;CT;Ativo;1814;1577;86,93%;Aquisicao;1;Pre_analisado;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,420;R$ 662,34;87%;N/A;N/A;5,90%;97,85%;82,80%;4,88%;R$ 662,34;R$ 8,60;77;91;93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_SABADO_WPP_A_B;afz_car_vis_pon_wpp_car_aqssabados_b_diario;WhatsApp;26/07/2025;28/07/2025;jul/25;B2C;Proprietaria;PROPRI;Abandonados;ABD;N/A;102;102;100,00%;Meio_de_Funil;4;Mar_aberto;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,420;R$ 42,84;100%;74,51%;59,21%;3,92%;75,00%;25,00%;0,98%;R$ 42,84;R$ 42,84;1;3;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_SABADO_WPP_A_B;afz_car_vis_pon_wpp_car_aqssabados_a_diario;WhatsApp;26/07/2025;28/07/2025;jul/25;B2C;Proprietaria;PROPRI;Abandonados;ABD;N/A;97;75;77,32%;Meio_de_Funil;4;Mar_aberto;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,420;R$ 31,50;77%;64,21%;26,23%;9,33%;71,43%;28,57%;2,67%;R$ 31,50;R$ 15,75;2;5;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_SABADO_SMS_A_B:;afz_car_vis_pon_wpp_car_aqssabados_a_diario;WhatsApp;02/08/2025;04/08/2025;ago/25;B2C;Proprietaria;PROPRI;Abandonados;ABD;N/A;131;128;97,71%;Meio_de_Funil;1;Mar_aberto;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,420;R$ 53,76;98%;68,75%;47,73%;4,69%;66,67%;50,00%;2,34%;R$ 53,76;R$ 17,92;3;4;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_SABADO_SMS_A_B:;afz_car_vis_pon_wpp_car_aqssabados_b_diario;WhatsApp;02/08/2025;04/08/2025;ago/25;B2C;Proprietaria;PROPRI;Abandonados;ABD;N/A;114;110;96,49%;Meio_de_Funil;1;Mar_aberto;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,420;R$ 46,20;96%;74,55%;46,34%;9,09%;70,00%;20,00%;1,82%;R$ 46,20;R$ 23,10;2;7;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_VC_AQUISICAO_MAISAMIGO_TOMBAMENTO_VENDA_PARANA_2;afz_aqs_par_reg_cart_wpp_parana_venda_2_pontual;WhatsApp;05/08/2025;07/08/2025;ago/25;Plurix;N/A;N/A;Cartonistas;CT;N/A;1537;1310;85,23%;Aquisicao;1;Pre_analisado;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,420;R$ 550,20;85%;N/A;N/A;3,44%;97,78%;71,11%;2,44%;R$ 550,20;R$ 17,19;32;44;45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;DISPARO_AQUISICAO_B2C_SERASA_BPC_REPESCAGEM_UPGRADE_AGOSTO;afz_car_vis_reg_email_nsa_b2c_serasa_repescagem_agosto_20250806;WhatsApp;06/08/2025;08/08/2025;ago/25;B2C;Serasa;SERASA;Leads_Parceiros;LP;N/A;1149;769;66,93%;Meio_de_Funil;1;Whitelist;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,420;R$ 322,98;67%;50,65%;N/A;7,41%;100,00%;50,88%;3,77%;R$ 322,98;R$ 11,14;29;57;57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;DISPARO_AQUISICAO_B2C_SERASA_BPC_REPESCAGEM_UPGRADE_AGOSTO;afz_car_vis_reg_email_nsa_b2c_serasa_upgrade_agosto_20250806;WhatsApp;06/08/2025;08/08/2025;ago/25;B2C;Serasa;SERASA;Leads_Parceiros;LP;N/A;674;446;66,17%;Meio_de_Funil;1;Whitelist;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,420;R$ 187,32;66%;49,26%;N/A;8,30%;100,00%;45,95%;3,81%;R$ 187,32;R$ 11,02;17;37;37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_INSTITUCIONAL_VIBE_AGOSTO_SEMANA1;afz_car_vis_reg_email_nsa_aqstudão_agosto_d0notrpk_diario;E-mail;06/08/2025;08/08/2025;ago/25;B2C;Proprietaria;PROPRI;Base_Proprietaria;BP;N/A;43462;43232;99,47%;Meio_de_Funil;1;Mar_aberto;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 37,40;99%;83,13%;0,19%;0,01%;16,67%;16,67%;0,00%;R$ 37,40;R$ 37,40;1;1;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;DISPARO_AQUISICAO_B2C_SERASA_BPC_REPESCAGEM_UPGRADE_AGOSTO;afz_car_vis_reg_email_nsa_b2c_bpc_upgrade_agosto_20250806;WhatsApp;06/08/2025;08/08/2025;ago/25;B2C;Bom_Pra_Credito;BPC;Leads_Parceiros;LP;N/A;25;20;80,00%;Meio_de_Funil;1;Whitelist;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,420;R$ 8,40;80%;44,00%;N/A;5,00%;100,00%;100,00%;5,00%;R$ 8,40;R$ 8,40;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;DISPARO_AQUISICAO_B2C_SERASA_BPC_REPESCAGEM_UPGRADE_AGOSTO;afz_car_vis_reg_email_nsa_b2c_bpc_repescagem_agosto_20250806;WhatsApp;06/08/2025;08/08/2025;ago/25;B2C;Bom_Pra_Credito;BPC;Leads_Parceiros;LP;N/A;19;18;94,74%;Meio_de_Funil;1;Whitelist;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,420;R$ 7,56;95%;68,42%;N/A;33,33%;100,00%;66,67%;22,22%;R$ 7,56;R$ 1,89;4;6;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_SERASA_INTEGRADO_AGOSTO;afz_car_vis_reg_wpp_nsa_aqs_b2c_serasa_julho_integrado_20250807;WhatsApp;07/08/2025;09/08/2025;ago/25;B2C;Serasa;SERASA;Leads_Parceiros;LP;N/A;20552;14230;69,24%;Meio_de_Funil;Pontual;Pre_analisado;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,420;R$ 5.976,60;69%;72,02%;9,59%;1,06%;100,00%;46,36%;0,49%;R$ 5.976,60;R$ 85,38;70;151;151;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_SERASA_ERRO_AGOSTO;afz_car_vis_pon_wpp_aqs_erro_0708;WhatsApp;07/08/2025;09/08/2025;ago/25;B2C;Serasa;SERASA;Instabilidade;IT;N/A;1106;1011;91,41%;Meio_de_Funil;1;Whitelist;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,420;R$ 424,62;91%;72,60%;75,67%;32,25%;100,00%;69,63%;22,45%;R$ 424,62;R$ 1,87;227;326;326;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_SABADO_SMS_A_B:;afz_car_vis_pon_wpp_car_aqssabados_a_diario;SMS;09/08/2025;11/08/2025;ago/25;B2C;Proprietaria;PROPRI;Abandonados;ABD;N/A;155;126;81,29%;Meio_de_Funil;2;Mar_aberto;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,064;R$ 8,06;81%;N/A;N/A;8,73%;100,00%;54,55%;4,76%;R$ 8,06;R$ 1,34;6;11;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_SABADO_SMS_A_B:;afz_car_vis_pon_wpp_car_aqssabados_b_diario;SMS;09/08/2025;11/08/2025;ago/25;B2C;Proprietaria;PROPRI;Abandonados;ABD;N/A;135;112;82,96%;Meio_de_Funil;2;Mar_aberto;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,064;R$ 7,17;83%;N/A;N/A;21,43%;100,00%;75,00%;16,07%;R$ 7,17;R$ 0,40;18;24;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_INSTITUCIONAL_VIBE_AGOSTO_SEMANA1;afz_car_vis_reg_email_nsa_aqstudão_agosto_d3notrpk_diario;E-mail;11/08/2025;13/08/2025;ago/25;B2C;Proprietaria;PROPRI;Base_Proprietaria;BP;N/A;43296;43021;99,36%;Meio_de_Funil;2;Mar_aberto;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 37,21;99%;83,13%;0,19%;0,03%;14,29%;7,14%;0,00%;R$ 37,21;R$ 37,21;1;2;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_SERASA_ERRO_AGOSTO_RPK;afz_car_vis_pon_sms_nov_smsserasaerro_20250813;SMS;13/08/2025;15/08/2025;ago/25;B2C;Serasa;SERASA;Instabilidade;IT;N/A;1344;1282;95,39%;Meio_de_Funil;2;Whitelist;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,064;R$ 82,05;95%;N/A;25,59%;7,25%;100,00%;67,74%;4,91%;R$ 82,05;R$ 1,30;63;93;93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_POS_FESTA_JULINA_AGOSTO;afz_car_vis_pon_email_nov_emailposjulina_20250814;E-mail;14/08/2025;16/08/2025;ago/25;B2C;Proprietaria;PROPRI;Base_Proprietaria;BP;N/A;1071;1007;94,02%;Meio_de_Funil;1;Mar_aberto;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 0,87;94%;42,60%;0,99%;0,50%;20,00%;0,00%;0,00%;R$ 0,87;R$ 0,00;0;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_SABADO_SMS_A_B:;afz_car_vis_pon_wpp_car_aqssabados_b_diario;SMS;16/08/2025;18/08/2025;ago/25;B2C;Proprietaria;PROPRI;Abandonados;ABD;N/A;289;279;96,54%;Meio_de_Funil;3;Mar_aberto;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,064;R$ 17,86;97%;N/A;N/A;8,60%;100,00%;75,00%;6,45%;R$ 17,86;R$ 0,99;18;24;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_SABADO_SMS_A_B:;afz_car_vis_pon_wpp_car_aqssabados_a_diario;SMS;16/08/2025;18/08/2025;ago/25;B2C;Proprietaria;PROPRI;Abandonados;ABD;N/A;279;270;96,77%;Meio_de_Funil;3;Mar_aberto;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,064;R$ 17,28;97%;N/A;N/A;3,70%;90,00%;30,00%;1,11%;R$ 17,28;R$ 5,76;3;9;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_SERASA_ERRO_AGOSTO _200_VIBES;afz_car_vis_reg_sms_nsa_smsserasaerro200_20250819;SMS;19/08/2025;21/08/2025;ago/25;B2C;Serasa;SERASA;Instabilidade;IT;N/A;1105;1058;95,75%;Meio_de_Funil;3;Whitelist;Classic;Vibe;Em dobro;DOBRO;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,064;R$ 67,71;96%;N/A;23,25%;8,98%;100,00%;70,53%;6,33%;R$ 67,71;R$ 1,01;67;95;95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;DISPARO_AQUISICAO_B2C_SERASA_BPC_REPESCAGEM_UPGRADE_AGOSTO_200_VIBES;afz_car_vis_reg_sms_nsa_b2c_serasa_leads_agosto_200_20250819;SMS;19/08/2025;21/08/2025;ago/25;B2C;Serasa;SERASA;Leads_Parceiros;LP;N/A;1149;761;66,23%;Meio_de_Funil;2;Whitelist;Classic;Vibe;Em dobro;DOBRO;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,064;R$ 48,70;66%;N/A;11,43%;4,99%;100,00%;65,79%;3,29%;R$ 48,70;R$ 1,95;25;38;38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_POS_FESTA_JULINA_AGOSTO_200_VIBES;afz_car_vis_reg_sms_nsa_smsposjulina200_20250821;SMS;19/08/2025;21/08/2025;ago/25;B2C;Proprietaria;PROPRI;Base_Proprietaria;BP;N/A;750;553;73,73%;Meio_de_Funil;2;Mar_aberto;Classic;Vibe;Em dobro;DOBRO;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,064;R$ 35,39;74%;N/A;1,45%;0,54%;0,00%;0,00%;0,00%;R$ 35,39;R$ 0,00;0;0;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;DISPARO_AQUISICAO_B2C_SERASA_BPC_REPESCAGEM_UPGRADE_AGOSTO_200_VIBES;afz_car_vis_reg_sms_nsa_b2c_serasa_upgrade_agosto_200_20250819;SMS;19/08/2025;21/08/2025;ago/25;B2C;Serasa;SERASA;Leads_Parceiros;LP;N/A;674;450;66,77%;Meio_de_Funil;2;Whitelist;Classic;Vibe;Em dobro;DOBRO;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,064;R$ 28,80;67%;N/A;5,78%;3,33%;100,00%;53,33%;1,78%;R$ 28,80;R$ 3,60;8;15;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;DISPARO_AQUISICAO_B2C_SERASA_BPC_REPESCAGEM_UPGRADE_AGOSTO_200_VIBES;afz_car_vis_reg_sms_nsa_b2c_bpc_upgrade_agosto_200_20250819;SMS;19/08/2025;21/08/2025;ago/25;B2C;Bom_Pra_Credito;BPC;Leads_Parceiros;LP;N/A;25;19;76,00%;Meio_de_Funil;2;Whitelist;Classic;Vibe;Em dobro;DOBRO;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,064;R$ 1,22;76%;N/A;5,26%;5,26%;100,00%;100,00%;5,26%;R$ 1,22;R$ 1,22;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;DISPARO_AQUISICAO_B2C_SERASA_BPC_REPESCAGEM_UPGRADE_AGOSTO_200_VIBES;afz_car_vis_reg_sms_nsa_b2c_bpc_leads_agosto_200_20250819;SMS;19/08/2025;21/08/2025;ago/25;B2C;Bom_Pra_Credito;BPC;Leads_Parceiros;LP;N/A;19;15;78,95%;Meio_de_Funil;2;Whitelist;Classic;Vibe;Em dobro;DOBRO;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,064;R$ 0,96;79%;N/A;20,00%;0,00%;0,00%;0,00%;0,00%;R$ 0,96;R$ 0,00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
